Customer_ID,Age,Gender,Country,Visit_Date,Seating_Region,Ticket_Price,Num_Tickets,Merchandise_Spend,Drink_Spend,Repeat_Visit,Satisfaction_Score,Recommendation_Likelihood,Ticket_Revenue,Total_Revenue,Spend_Per_Ticket,Ancillary_Ratio,Sat_x_Rec,Spend_x_Tickets,Visit_Month,Visit_DayOfWeek,Visit_Quarter,Age_Group
CUST_0776,67,Female,Japan,2025-09-03,VIP,200,1,85.74,18.04,0,7.5,6,200,303.78000000000003,303.78000000000003,0.3416288103232602,45.0,303.78000000000003,9,2,3,65+
CUST_0777,45,Male,USA,2025-06-13,VIP,200,1,24.62,3.93,1,7.1,9,200,228.55,228.55,0.12491796105884927,63.9,228.55,6,4,2,36-45
CUST_0778,45,Female,Australia,2025-06-24,VIP,200,2,46.46,9.75,1,8.6,7,400,456.21,228.105,0.12321080204291884,60.199999999999996,456.21,6,1,2,36-45
CUST_0779,54,Male,Germany,2025-05-27,Premium,150,1,24.47,25.44,0,8.2,9,150,199.91,199.91,0.24966234805662546,73.8,199.91,5,1,2,46-55
CUST_0780,58,Male,France,2025-01-07,High Economy,100,1,58.11,18.86,1,8.4,8,100,176.97000000000003,176.97000000000003,0.4349324744306944,67.2,176.97000000000003,1,1,1,56-65
CUST_0781,53,Other,Australia,2025-08-12,VIP,200,3,56.71,11.83,0,8.7,10,600,668.5400000000001,222.8466666666667,0.10252191342328058,87.0,668.5400000000001,8,1,3,46-55
CUST_0782,44,Male,Australia,2025-03-31,VIP,200,1,51.46,3.55,0,8.4,6,200,255.01000000000002,255.01000000000002,0.21571703070467824,50.400000000000006,255.01000000000002,3,0,1,36-45
CUST_0783,34,Female,Japan,2025-04-26,Economy,60,3,33.04,52.95,1,10.0,9,180,265.99,88.66333333333334,0.3232828301815858,90.0,265.99,4,5,2,26-35
CUST_0784,26,Female,France,2025-01-07,Economy,60,4,79.49,62.49,1,7.2,8,240,381.98,95.495,0.3716948531336719,57.6,381.98,1,1,1,26-35
CUST_0785,50,Male,USA,2025-03-19,Economy,60,1,7.03,21.54,0,8.6,7,60,88.57,88.57,0.3225697188664334,60.199999999999996,88.57,3,2,1,46-55
CUST_0786,37,Female,Japan,2025-06-10,Economy,60,1,41.26,14.15,1,7.7,7,60,115.41,115.41,0.4801143748375357,53.9,115.41,6,1,2,36-45
CUST_0787,30,Other,USA,2025-04-04,Economy,60,3,94.53,10.32,1,4.3,8,180,284.84999999999997,94.94999999999999,0.368088467614534,34.4,284.84999999999997,4,4,2,26-35
CUST_0788,45,Male,Japan,2025-01-30,VIP,200,4,108.35,19.44,1,7.7,9,800,927.7900000000001,231.94750000000002,0.1377359100658554,69.3,927.7900000000001,1,3,1,36-45
CUST_0789,65,Female,France,2025-02-07,Premium,150,2,54.38,40.01,1,6.6,8,300,394.39,197.195,0.23933162605542738,52.8,394.39,2,4,1,56-65
CUST_0790,46,Female,UK,2025-04-24,Economy,60,4,54.61,15.7,1,7.9,8,240,310.31,77.5775,0.22657987174116206,63.2,310.31,4,3,2,46-55
CUST_0791,30,Female,France,2025-06-13,Premium,150,3,18.03,8.69,0,8.0,7,450,476.71999999999997,158.90666666666667,0.05604967276388656,56.0,476.72,6,4,2,26-35
CUST_0792,63,Female,France,2025-05-22,High Economy,100,4,22.64,49.5,1,8.6,7,400,472.14,118.035,0.15279366289659846,60.199999999999996,472.14,5,3,2,56-65
CUST_0793,52,Male,USA,2025-04-02,VIP,200,3,5.63,7.65,0,7.2,7,600,613.28,204.42666666666665,0.02165405687451083,50.4,613.28,4,2,2,46-55
CUST_0794,23,Other,USA,2025-09-04,Premium,150,3,60.93,10.47,1,7.4,7,450,521.4,173.79999999999998,0.1369390103567319,51.800000000000004,521.4,9,3,3,18-25
CUST_0795,35,Other,France,2025-01-22,High Economy,100,2,148.3,20.37,0,9.1,9,200,368.67,184.335,0.4575094257737272,81.89999999999999,368.67,1,2,1,26-35
CUST_0796,68,Female,France,2025-01-20,High Economy,100,1,107.5,8.03,0,6.8,9,100,215.53,215.53,0.5360274671739433,61.199999999999996,215.53,1,0,1,65+
CUST_0797,22,Female,France,2025-02-13,High Economy,100,3,16.45,25.76,0,5.2,6,300,342.21,114.07,0.12334531428070485,31.200000000000003,342.21,2,3,1,18-25
CUST_0798,64,Female,USA,2025-02-28,High Economy,100,3,20.76,13.31,0,8.2,7,300,334.07,111.35666666666667,0.10198461400305325,57.39999999999999,334.07,2,4,1,56-65
CUST_0799,42,Female,France,2025-03-28,VIP,200,2,99.03,4.54,0,9.6,7,400,503.57,251.785,0.20567150545107932,67.2,503.57,3,4,1,36-45
CUST_0800,19,Female,France,2025-08-11,VIP,200,3,46.51,26.25,1,9.0,8,600,672.76,224.25333333333333,0.10815149533265948,72.0,672.76,8,0,3,18-25
